PERIOD,UNIT_ID,UNIT_NAME,UNIT_TYPE,AREA_CODE,AREA_NAME,REG_CODE,REG_NAME,TOPIC_REASON_1,TOPIC_REASON_2,TOPIC_RESULT,SERVICE,BRAND,APP_ID,JML
2023-05-15,1225,GraPARI Situbondo,gerai,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi channel aktifasi/pembelian,I,kartu As,DSC,9
2023-05-15,1226,GraPARI Tropodo Sidoarjo,gerai,3,Jawa - Balinusra,8,Jatim,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status history mutasi,C,simPATI,DSC,4
2023-05-15,1226,GraPARI Tropodo Sidoarjo,gerai,3,Jawa - Balinusra,8,Jatim,MUTASI,CLS,I55-Informasi existing CLS,I,KartuHalo,DSC,1
2023-05-15,1226,GraPARI Tropodo Sidoarjo,gerai,3,Jawa - Balinusra,8,Jatim,TAGIHAN & PEMBAYARAN,Tagihan Pelanggan,I42-Informasi tagihan berjalan,I,KartuHalo,DSC,2
2023-05-15,1226,GraPARI Tropodo Sidoarjo,gerai,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,simPATI,DSC,4
2023-05-15,1226,GraPARI Tropodo Sidoarjo,gerai,3,Jawa - Balinusra,8,Jatim,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,I14-Informasi cara reaktivasi,I,kartu As,DSC,2
2023-05-15,1226,GraPARI Tropodo Sidoarjo,gerai,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,P21-Permintaan aktivasi produk,P,simPATI,DSC,2
2023-05-15,1227,GraPARI Tuban,gerai,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi syarat & ketentuan pembelian produk,I,simPATI,DSC,2
2023-05-15,1227,GraPARI Tuban,gerai,3,Jawa - Balinusra,8,Jatim,REGISTRASI & REAKTIVASI,Prepaid Registration,I13-Informasi cara registrasi Prabayar,I,kartu As,DSC,2
2023-05-15,1227,GraPARI Tuban,gerai,3,Jawa - Balinusra,8,Jatim,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,Paradise,1
2023-05-15,1228,GraPARI Tulungagung,gerai,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,kartu As,DSC,3
2023-05-15,1228,GraPARI Tulungagung,gerai,3,Jawa - Balinusra,8,Jatim,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,I41-Informasi pulsa & masa aktif,I,kartu As,DSC,3
2023-05-15,1228,GraPARI Tulungagung,gerai,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,P21-Permintaan aktivasi produk,P,simPATI,DSC,1
2023-05-15,1323,GraPARI Ngawi,gerai,3,Jawa - Balinusra,8,Jatim,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status history mutasi,C,KartuHalo,DSC,1
2023-05-15,1323,GraPARI Ngawi,gerai,3,Jawa - Balinusra,8,Jatim,MUTASI,CLS,P55-Permintaan perubahan modify CLS (upgrade),P,KartuHalo,DSC,1
2023-05-15,1400,GraPARI Bondowoso,gerai,3,Jawa - Balinusra,8,Jatim,REGISTRASI & REAKTIVASI,Prepaid Registration,I13-Informasi cara registrasi Prabayar,I,kartu As,DSC,4
2023-05-15,1407,GraPARI Nganjuk,gerai,3,Jawa - Balinusra,8,Jatim,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status history mutasi,C,kartu As,DSC,5
2023-05-15,1407,GraPARI Nganjuk,gerai,3,Jawa - Balinusra,8,Jatim,REGISTRASI & REAKTIVASI,Prepaid Registration,I13-Informasi cara registrasi Prabayar,I,kartu As,DSC,1
2023-05-15,1407,GraPARI Nganjuk,gerai,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,P51-Ganti Kartu Untuk Upgrade Kartu,P,kartu As,DSC,5
2023-05-15,1407,GraPARI Nganjuk,gerai,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Rusak Akibat Penggunaan,P,kartu As,DSC,1
2023-05-15,1407,GraPARI Nganjuk,gerai,3,Jawa - Balinusra,8,Jatim,MUTASI,P2P/SPTP,P58-Permintaan Migrasi Pre to Post,P,KartuHalo,DSC,2
2023-05-15,1417,GraPARI Trenggalek,gerai,3,Jawa - Balinusra,8,Jatim,REGISTRASI & REAKTIVASI,Prepaid Registration,I13-Informasi cara registrasi Prabayar,I,kartu As,DSC,1
2023-05-15,60041,GraPARI Sumenep,gerai,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,P21-Permintaan aktivasi produk,P,kartu As,DSC,1
2023-05-15,60249,GraPARI Pandaan,gerai,3,Jawa - Balinusra,8,Jatim,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status history campaign,C,KartuHalo,DSC,3
2023-05-15,60249,GraPARI Pandaan,gerai,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Paket,I54-Informasi syarat dan ketentuan modify offer/VAS,I,KartuHalo,DSC,1
2023-05-15,60249,GraPARI Pandaan,gerai,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,P21-Permintaan aktivasi produk,P,KartuHalo,DSC,1
2023-05-15,60257,GraPARI Sampang,gerai,3,Jawa - Balinusra,8,Jatim,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,KartuHalo,DSC,1
2023-05-15,60257,GraPARI Sampang,gerai,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,kartu As,DSC,4
2023-05-15,60257,GraPARI Sampang,gerai,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,P21-Permintaan aktivasi produk,P,simPATI,DSC,2
2023-05-15,60257,GraPARI Sampang,gerai,3,Jawa - Balinusra,8,Jatim,CAMPAIGN & LOYALTY,Campaign Bundling,P63-Permintaan aktivasi layanan,P,KartuHalo,DSC,2
2023-05-15,60257,GraPARI Sampang,gerai,3,Jawa - Balinusra,8,Jatim,TERMINASI,Unregistrasi Prabayar,P72-Permintaan unregistrasi Prabayar,P,simPATI,DSC,2
2023-05-15,90011,GraPARI Bangkalan,gerai,3,Jawa - Balinusra,8,Jatim,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status pembelian prod,C,KartuHalo,DSC,2
2023-05-15,90011,GraPARI Bangkalan,gerai,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,kartu As,DSC,2
2023-05-15,90011,GraPARI Bangkalan,gerai,3,Jawa - Balinusra,8,Jatim,CAMPAIGN & LOYALTY,Redeem POIN,I64-Informasi sisa POIN,I,kartu As,DSC,1
2023-05-15,90454,GraPARI Pamekasan,gerai,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi channel aktifasi/pembelian,I,simPATI,DSC,3
2023-05-15,90454,GraPARI Pamekasan,gerai,3,Jawa - Balinusra,8,Jatim,REGISTRASI & REAKTIVASI,Prepaid Registration,I13-Informasi cara registrasi Prabayar,I,simPATI,DSC,1
2023-05-15,920641,GraPARI Magetan,gerai,3,Jawa - Balinusra,8,Jatim,Outlet â€“ Account Management,Pengaturan Stok Fisik,I91-Informasi status atau sisa stok,I,simPATI,DSC,1
2023-05-15,920642,GraPARI Atom Mall Surabaya,gerai,3,Jawa - Balinusra,8,Jatim,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status pembelian prod,C,KartuHalo,DSC,1
2023-05-15,920652,GraPARI Malang Kawi,gerai,3,Jawa - Balinusra,8,Jatim,CAMPAIGN & LOYALTY,Campaign Produk,I61-Informasi mengenai campaign produk/Program,I,kartu As,DSC,1
2023-05-15,100,GraPARI Bukit Darmo Surabaya,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,CLS,P55-Permintaan perubahan modify CLS (downgrade),P,KartuHalo,DSC,1
2023-05-15,100,GraPARI Bukit Darmo Surabaya,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Deaktivasi,P23-Permintaan deaktivasi produk,P,KartuHalo,DSC,1
2023-05-15,101,GraPARI Surabaya Sudirman,grapari,3,Jawa - Balinusra,8,Jatim,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,KartuHalo,DSC,24
2023-05-15,101,GraPARI Surabaya Sudirman,grapari,3,Jawa - Balinusra,8,Jatim,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,simPATI,DSC,14
2023-05-15,101,GraPARI Surabaya Sudirman,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,simPATI,DSC,6
2023-05-15,101,GraPARI Surabaya Sudirman,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,simPATI,DSC,3
2023-05-15,101,GraPARI Surabaya Sudirman,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,skunk,DSC,3
2023-05-15,101,GraPARI Surabaya Sudirman,grapari,3,Jawa - Balinusra,8,Jatim,REGISTRASI & REAKTIVASI,Prepaid Registration,I13-Informasi cara registrasi Prabayar,I,skunk,DSC,1
2023-05-15,101,GraPARI Surabaya Sudirman,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,simPATI,DSC,2
2023-05-15,101,GraPARI Surabaya Sudirman,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,P2P/SPTP,P58-Permintaan Migrasi Pre to Post,P,KartuHalo,DSC,1
2023-05-15,101,GraPARI Surabaya Sudirman,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,P2P/SPTP,P58-Permintaan Migrasi Seamless P2P,P,simPATI,DSC,1
2023-05-15,101,GraPARI Surabaya Sudirman,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Voluntary Block,P57-Permintaan open Blokir atas Permintaan Pelanggan,P,KartuHalo,DSC,1
2023-05-15,101,GraPARI Surabaya Sudirman,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,P21-Permintaan aktivasi produk,P,simPATI,DSC,1
2023-05-15,19,GraPARI Malang,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,KartuHalo,DSC,2
2023-05-15,19,GraPARI Malang,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Change Ownership,I52-Informasi syarat dan ketentuan,I,KartuHalo,DSC,1
2023-05-15,19,GraPARI Malang,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang, Terdapat Fitur Banking,P,kartu As,DSC,1
2023-05-15,600,GraPARI Kediri,grapari,3,Jawa - Balinusra,8,Jatim,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status pembelian prod,C,simPATI,DSC,2
2023-05-15,600,GraPARI Kediri,grapari,3,Jawa - Balinusra,8,Jatim,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status terminasi,C,KartuHalo,DSC,4
2023-05-15,600,GraPARI Kediri,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,kartu As,DSC,4
2023-05-15,600,GraPARI Kediri,grapari,3,Jawa - Balinusra,8,Jatim,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,I14-Informasi cara reaktivasi,I,simPATI,DSC,19
2023-05-15,600,GraPARI Kediri,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,KartuHalo,DSC,1
2023-05-15,600,GraPARI Kediri,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,simPATI,DSC,3
2023-05-15,601,GraPARI Banyuwangi,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi syarat & ketentuan pembelian produk,I,simPATI,DSC,1
2023-05-15,601,GraPARI Banyuwangi,grapari,3,Jawa - Balinusra,8,Jatim,REGISTRASI & REAKTIVASI,Prepaid Registration,I13-Informasi cara registrasi Prabayar,I,skunk,DSC,1
2023-05-15,601,GraPARI Banyuwangi,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,P21-Permintaan aktivasi produk,P,simPATI,DSC,1
2023-05-15,601,GraPARI Banyuwangi,grapari,3,Jawa - Balinusra,8,Jatim,TERMINASI,Unregistrasi Prabayar,P72-Permintaan unregistrasi Prabayar,P,simPATI,DSC,1
2023-05-15,615,GraPARI Probolinggo,grapari,3,Jawa - Balinusra,8,Jatim,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status history mutasi,C,simPATI,DSC,5
2023-05-15,615,GraPARI Probolinggo,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,kartu As,DSC,3
2023-05-15,615,GraPARI Probolinggo,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang, Terdapat Fitur Banking,P,skunk,DSC,1
2023-05-15,615,GraPARI Probolinggo,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,P2P/SPTP,P58-Permintaan Migrasi Pre to Post,P,KartuHalo,DSC,2
2023-05-15,616,GraPARI Jember,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,kartu As,DSC,8
2023-05-15,616,GraPARI Jember,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi syarat & ketentuan pembelian produk,I,simPATI,DSC,1
2023-05-15,616,GraPARI Jember,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Rusak Akibat Penggunaan,P,simPATI,DSC,1
2023-05-15,616,GraPARI Jember,grapari,3,Jawa - Balinusra,8,Jatim,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,P14-Permintaan Reaktivasi,P,kartu As,DSC,10
2023-05-15,617,GraPARI Gresik,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,kartu As,DSC,2
2023-05-15,618,GraPARI Madiun,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Paket,I54-Informasi syarat dan ketentuan modify offer/VAS,I,KartuHalo,DSC,1
2023-05-15,618,GraPARI Madiun,grapari,3,Jawa - Balinusra,8,Jatim,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,I41-Informasi pulsa & masa aktif,I,skunk,DSC,1
2023-05-15,618,GraPARI Madiun,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,kartu As,DSC,1
2023-05-15,90045,GraPARI Plaza Marina Surabaya,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,P21-Permintaan aktivasi produk,P,simPATI,DSC,1
2023-05-15,90045,GraPARI Plaza Marina Surabaya,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Deaktivasi,P23-Permintaan deaktivasi produk,P,KartuHalo,DSC,1
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,BACKEND QUERY & SYSTEM,Layanan Pelanggan,C84-Interaksi Terputus,C,KartuHalo,DSC,2
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,kartu As,DSC,1
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,TAGIHAN & PEMBAYARAN,Tagihan Pelanggan,I42-Informasi tagihan berjalan,I,KartuHalo,DSC,2
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi syarat & ketentuan pembelian produk,I,kartu As,DSC,1
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi channel aktifasi/pembelian,I,kartu As,DSC,1
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Digital Life Style,I26-Informasi syarat & ketentuan produk,I,simPATI,DSC,1
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,I14-Informasi cara reaktivasi,I,simPATI,DSC,2
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,K14-Nomor tidak dapat direaktivasi,K,simPATI,DSC,3
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,K14-Reaktivasi Gagal,K,KartuHalo,DSC,5
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,CLS,P55-Permintaan perubahan modify CLS (downgrade),P,KartuHalo,DSC,1
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Paket,P54-Permintaan modify offer/VAS,P,KartuHalo,DSC,3
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,Paradise,5
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,P14-Permintaan Reaktivasi,P,simPATI,DSC,4
2023-05-15,1001095,GraPARI Labuan Bajo,gerai,3,Jawa - Balinusra,9,BaliNusra,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,kartu As,DSC,2
2023-05-15,1229,GraPARI Singaraja,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,simPATI,DSC,1
2023-05-15,1229,GraPARI Singaraja,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,skunk,DSC,1
2023-05-15,1229,GraPARI Singaraja,gerai,3,Jawa - Balinusra,9,BaliNusra,MUTASI,Profile Pelanggan,P51-Permintaan Registrasi IMEI Roamer,P,simPATI,DSC,6
2023-05-15,1230,GraPARI Tabanan,gerai,3,Jawa - Balinusra,9,BaliNusra,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,KartuHalo,DSC,6
2023-05-15,1230,GraPARI Tabanan,gerai,3,Jawa - Balinusra,9,BaliNusra,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,simPATI,DSC,1
2023-05-15,1230,GraPARI Tabanan,gerai,3,Jawa - Balinusra,9,BaliNusra,REGISTRASI & REAKTIVASI,Prepaid Registration,P13-Permintaan registrasi Prabayar WNA,P,simPATI,DSC,1
2023-05-15,1231,GraPARI Gianyar,gerai,3,Jawa - Balinusra,9,BaliNusra,REGISTRASI & REAKTIVASI,Perdana PraBayar,P12-Permintaan registrasi &  pembelian perdana prabayar WNA,P,skunk,DSC,1
2023-05-15,1232,GraPARI Negara,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi channel aktifasi/pembelian,I,kartu As,DSC,1
2023-05-15,1233,GraPARI Nusa Dua,gerai,3,Jawa - Balinusra,9,BaliNusra,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,KartuHalo,DSC,1
2023-05-15,1233,GraPARI Nusa Dua,gerai,3,Jawa - Balinusra,9,BaliNusra,MUTASI,Ganti Paket,I54-Informasi syarat dan ketentuan modify offer/VAS,I,KartuHalo,DSC,1
2023-05-15,1233,GraPARI Nusa Dua,gerai,3,Jawa - Balinusra,9,BaliNusra,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,I41-Informasi pulsa & masa aktif,I,kartu As,DSC,3
2023-05-15,1233,GraPARI Nusa Dua,gerai,3,Jawa - Balinusra,9,BaliNusra,MUTASI,CLS,P55-Permintaan perubahan modify CLS (downgrade),P,KartuHalo,DSC,2
2023-05-15,1233,GraPARI Nusa Dua,gerai,3,Jawa - Balinusra,9,BaliNusra,MUTASI,Profile Pelanggan,P51-Permintaan Registrasi IMEI Roamer,P,simPATI,DSC,4
2023-05-15,1233,GraPARI Nusa Dua,gerai,3,Jawa - Balinusra,9,BaliNusra,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,Paradise,1
2023-05-15,1233,GraPARI Nusa Dua,gerai,3,Jawa - Balinusra,9,BaliNusra,TERMINASI,Berhenti berlangganan Telkomsel Halo,P71-Permintaan berhenti berlangganan,P,KartuHalo,DSC,1
2023-05-15,1234,GraPARI Lombok Timur,gerai,3,Jawa - Balinusra,9,BaliNusra,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,kartu As,DSC,1
2023-05-15,1234,GraPARI Lombok Timur,gerai,3,Jawa - Balinusra,9,BaliNusra,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,I41-Informasi pulsa & masa aktif,I,kartu As,DSC,1
2023-05-15,1234,GraPARI Lombok Timur,gerai,3,Jawa - Balinusra,9,BaliNusra,MUTASI,CLS,P55-Permintaan perubahan modify CLS (upgrade),P,KartuHalo,DSC,1
2023-05-15,1236,GraPARI Maluk,gerai,3,Jawa - Balinusra,9,BaliNusra,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,simPATI,DSC,3
2023-05-15,1236,GraPARI Maluk,gerai,3,Jawa - Balinusra,9,BaliNusra,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status pembelian prod,C,kartu As,DSC,2
2023-05-15,1236,GraPARI Maluk,gerai,3,Jawa - Balinusra,9,BaliNusra,TAGIHAN & PEMBAYARAN,Tagihan Pelanggan,I42-Informasi tagihan outstanding & batas akhir pembayaran,I,KartuHalo,DSC,1
2023-05-15,1236,GraPARI Maluk,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,skunk,DSC,1
2023-05-15,1236,GraPARI Maluk,gerai,3,Jawa - Balinusra,9,BaliNusra,REGISTRASI & REAKTIVASI,Prepaid Registration,I13-Informasi cara registrasi Prabayar,I,kartu As,DSC,1
2023-05-15,1350,GraPARI Bima,gerai,3,Jawa - Balinusra,9,BaliNusra,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,simPATI,DSC,2
2023-05-15,1350,GraPARI Bima,gerai,3,Jawa - Balinusra,9,BaliNusra,TAGIHAN & PEMBAYARAN,Tagihan Pelanggan,I42-Informasi tagihan outstanding & batas akhir pembayaran,I,KartuHalo,DSC,1
2023-05-15,1350,GraPARI Bima,gerai,3,Jawa - Balinusra,9,BaliNusra,MUTASI,CLS,P55-Permintaan perubahan modify CLS (upgrade),P,KartuHalo,DSC,1
2023-05-15,1351,GraPARI Atambua,gerai,3,Jawa - Balinusra,9,BaliNusra,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,I44-Informasi channel pembayaran,I,KartuHalo,DSC,3
2023-05-15,1354,GraPARI Maumere,gerai,3,Jawa - Balinusra,9,BaliNusra,REGISTRASI & REAKTIVASI,PSB,P11-Permintaan Pasang Baru Telkomsel Halo,P,KartuHalo,DSC,1
2023-05-15,1354,GraPARI Maumere,gerai,3,Jawa - Balinusra,9,BaliNusra,REGISTRASI & REAKTIVASI,PSB,P11-Permintaan aktivasi gimmick / diskon Halo,P,KartuHalo,DSC,1
2023-05-15,1505,GraPARI Taliwang,gerai,3,Jawa - Balinusra,9,BaliNusra,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,simPATI,DSC,1
2023-05-15,60016,GraPARI Waingapu,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,skunk,DSC,1
2023-05-15,60227,GraPARI Karangasem,gerai,3,Jawa - Balinusra,9,BaliNusra,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status pembelian prod,C,simPATI,DSC,1
2023-05-15,60227,GraPARI Karangasem,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,kartu As,DSC,2
2023-05-15,90081,GraPARI Lombok Utara,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,kartu As,DSC,2
2023-05-15,90081,GraPARI Lombok Utara,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,P21-Permintaan aktivasi produk,P,simPATI,DSC,3
2023-05-15,711,GraPARI Kuta,grapari,3,Jawa - Balinusra,9,BaliNusra,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,Paradise,2
2023-05-15,711,GraPARI Kuta,grapari,3,Jawa - Balinusra,9,BaliNusra,REGISTRASI & REAKTIVASI,Perdana PraBayar,P12-Permintaan registrasi &  pembelian perdana prabayar WNA,P,kartu As,DSC,4
2023-05-15,711,GraPARI Kuta,grapari,3,Jawa - Balinusra,9,BaliNusra,TERMINASI,Unregistrasi Prabayar,P72-Permintaan unregistrasi Prabayar,P,simPATI,DSC,7
2023-05-15,713,GraPARI Kupang,grapari,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi syarat & ketentuan pembelian produk,I,kartu As,DSC,1
2023-05-15,713,GraPARI Kupang,grapari,3,Jawa - Balinusra,9,BaliNusra,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Rusak Akibat Penggunaan,P,kartu As,DSC,1
2023-05-15,714,GraPARI Mataram,grapari,3,Jawa - Balinusra,9,BaliNusra,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,simPATI,DSC,4
